year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee8cc786357,az,3.6,52454.0,silver,gray,larry h miller toyota peoria,9700.0,10800.0,2014-12-18 11:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk4cr171872,oh,4.3,27045.0,—,gray,toyota financial services,13450.0,13300.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk8cu534782,oh,4.2,25210.0,red,black,toyota financial services,14950.0,14900.0,2014-12-23 09:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4eexcc855310,va,3.5,44918.0,silver,gray,sullivan auto trading inc,10100.0,9500.0,2014-12-18 09:35:00+08:00
2012,Toyota,Corolla,S,Sedan,automatic,2t1bu4ee7cc806856,az,3.4,69401.0,white,black,toyota financial services,10250.0,10100.0,2014-12-18 11:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee8cc879203,md,4.7,13764.0,red,beige,toyota financial services,11800.0,11800.0,2014-12-23 09:30:00+08:00
2012,Toyota,Highlander,Limited,SUV,automatic,5tddk3eh9cs111353,oh,1.9,29231.0,—,tan,toyota financial services,28500.0,11600.0,2015-01-06 01:30:00+08:00
2012,Toyota,Camry,L,Sedan,automatic,4t4bf1fk3cr255228,md,3.9,31160.0,green,gray,toyota financial services,13450.0,12600.0,2015-01-06 01:30:00+08:00
2012,Toyota,Highlander,Limited,SUV,automatic,5tddk3eh1cs109502,tn,2.6,37267.0,gray,gray,toyota financial services,27900.0,25900.0,2014-12-17 10:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee8cc836514,nc,4.5,68072.0,gold,beige,the hertz corporation,8725.0,9400.0,2014-12-23 09:15:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee6cc888692,va,2.8,41621.0,red,gray,don beyer volvo winchester,10400.0,9500.0,2015-01-15 01:35:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk5cu147767,il,2.0,20323.0,silver,black,world omni financial corporation,15200.0,12000.0,2014-12-18 10:00:00+08:00
2012,Toyota,Highlander,Base,SUV,automatic,5tdbk3eh7cs112217,nj,2.4,33489.0,black,beige,toyota financial services,22400.0,19600.0,2014-12-31 09:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk1cu026881,fl,3.8,59959.0,black,gray,regional acceptance corporation / greenville,11450.0,10800.0,2014-12-18 09:50:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk1cu577523,oh,3.7,32665.0,red,gray,toyota financial services,14550.0,14100.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk6cr165720,oh,3.9,26661.0,beige,beige,toyota financial services,13500.0,13100.0,2014-12-23 09:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee2cc819238,ne,2.6,67784.0,silver,gray,the hertz corporation,8750.0,8700.0,2014-12-23 11:45:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk8cu571072,tn,3.6,12895.0,white,black,toyota financial services,15550.0,14900.0,2014-12-17 10:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk3cr178487,md,3.4,33662.0,green,tan,toyota financial services,13050.0,12800.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,XLE,Sedan,automatic,4t1bf1fk7cu514720,mo,2.8,18554.0,—,gray,toyota financial services,16250.0,15400.0,2014-12-17 10:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk9cr201724,co,4.0,60895.0,gold,tan,the hertz corporation,11350.0,11300.0,2014-12-31 11:45:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bk1fk8cu002511,oh,4.8,20394.0,gray,black,toyota financial services,17300.0,18200.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,XLE,Sedan,automatic,4t1bk1fk6cu507687,nj,3.4,62715.0,white,tan,emkay inc,14750.0,15600.0,2014-12-31 09:30:00+08:00
2012,Toyota,Camry,XLE,Sedan,automatic,4t1bk1fk4cu001081,oh,3.6,20956.0,beige,beige,toyota financial services,18200.0,17700.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fkxcu081037,oh,2.7,29757.0,gray,gray,toyota financial services,14650.0,13500.0,2014-12-23 09:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee1cc858175,ga,2.1,69779.0,—,gray,world omni financial corporation,8650.0,8900.0,2014-12-23 13:00:00+08:00
2012,Toyota,Corolla,S,Sedan,automatic,2t1bu4ee0cc792976,oh,4.8,38620.0,red,black,toyota financial services,11850.0,12400.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk1cu623688,nj,1.9,32874.0,black,black,central auto sales,13200.0,9350.0,2015-01-14 01:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk1cr206626,ga,4.3,40401.0,white,gray,wells fargo dealer services,12650.0,13600.0,2014-12-18 10:00:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee4cc875567,nc,2.7,64026.0,blue,gray,santander consumer,9075.0,9200.0,2014-12-22 09:30:00+08:00
2012,Toyota,Avalon,Base,Sedan,automatic,4t1bk3db2cu462245,wa,4.3,35778.0,white,gray,dollar rac/seattle,18200.0,19800.0,2014-12-17 13:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,5yfbu4ee9cp024560,oh,4.2,32967.0,black,gray,toyota financial services,10750.0,10600.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk0cu109119,ga,4.2,29724.0,white,black,world omni financial corporation,14700.0,14700.0,2014-12-18 10:00:00+08:00
2012,Toyota,Camry,XLE,Sedan,automatic,4t1bk1fkxcu500399,oh,2.3,43480.0,gray,gray,toyota financial services,16050.0,14300.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk0cu203341,oh,3.6,17781.0,black,black,toyota financial services,15250.0,16000.0,2014-12-23 09:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,5yfbu4ee3cp035005,tx,4.4,57528.0,silver,gray,dt credit corporation,9425.0,9500.0,2014-12-17 10:00:00+08:00
2012,Toyota,Camry Hybrid,XLE,Sedan,automatic,4t1bd1fk6cu030477,tn,3.7,48319.0,white,beige,midwestern wheels inc,17450.0,15700.0,2014-12-30 10:30:00+08:00
2012,Toyota,Camry Hybrid,XLE,Sedan,automatic,4t1bd1fk0cu041135,az,4.7,16642.0,black,gray,right toyota,20800.0,22000.0,2014-12-18 11:00:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk5cu054456,ga,4.4,44186.0,silver,black,world omni financial corporation,14000.0,14300.0,2015-01-08 02:00:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk7cu075521,ga,2.5,25770.0,—,gray,toyota financial services,14900.0,13400.0,2014-12-18 10:00:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk1cu014567,oh,3.4,36711.0,silver,black,toyota financial services,14350.0,13900.0,2014-12-23 09:30:00+08:00
2012,Toyota,Corolla,S,Sedan,automatic,2t1bu4ee2cc845063,az,2.7,23591.0,red,black,remarketing by ge/flagship credit acceptance,12700.0,10200.0,2014-12-18 11:00:00+08:00
2012,Toyota,Camry,XLE,Sedan,automatic,4t1bf1fk8cu534376,ga,3.5,28416.0,—,gray,toyota financial services,15900.0,15400.0,2014-12-23 13:00:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk5cr248510,oh,4.5,27771.0,blue,gray,toyota financial services,13400.0,13400.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk7cr235497,az,3.7,28083.0,gray,beige,toyota financial services,13400.0,13500.0,2014-12-18 11:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk3cu573506,ga,2.9,51140.0,red,beige,automobile acceptance corp,11950.0,10900.0,2015-01-08 10:00:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t4bf1fk0cr252142,oh,1.9,19710.0,silver,gray,toyota financial services,13900.0,11800.0,2014-12-30 09:30:00+08:00
2012,Toyota,Camry,SE,Sedan,automatic,4t1bf1fk5cu044784,tn,3.8,24696.0,—,black,toyota financial services,14900.0,14300.0,2014-12-23 10:30:00+08:00
2012,Toyota,Corolla,LE,Sedan,automatic,2t1bu4ee2cc788993,wi,3.6,45600.0,red,tan,toyota financial services,10050.0,7700.0,2014-12-17 10:00:00+08:00
2012,Toyota,Camry Hybrid,XLE,Sedan,automatic,4t1bd1fk1cu025946,oh,2.9,72038.0,gray,gray,ge fleet services for itself/servicer,15650.0,14300.0,2014-12-23 09:30:00+08:00
2012,Toyota,Camry,LE,Sedan,automatic,4t1bf1fk3cu003151,mn,2.9,25264.0,silver,gray,toyota financial services,13600.0,12800.0,2015-01-07 10:30:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv8cw192319,ca,2.4,56679.0,brown,gray,the hertz corporation,13400.0,12250.0,2014-12-23 12:30:00+08:00
2012,Toyota,RAV4,Sport,SUV,automatic,jtmrf4dv1c5054384,pa,4.1,48940.0,silver,black,eastern auto trading inc,16100.0,16300.0,2014-12-19 09:00:00+08:00
2012,Toyota,Prius c,Two,Hatchback,automatic,jtdkdtb3xc1010992,nj,3.7,56744.0,orange,black,royalton auto enterprises inc,11350.0,11400.0,2015-01-21 01:30:00+08:00
2012,Toyota,Prius Plug-in,Base,Hatchback,automatic,jtdkn3dp5c3009377,pa,4.0,86104.0,silver,black,mi joe auto sales,16050.0,15900.0,2014-12-19 09:00:00+08:00
2012,Toyota,Tacoma,PreRunner,Double Cab,automatic,5tfjx4gn3cx006976,pr,4.8,27816.0,white,gray,oriental bank,21200.0,22000.0,2014-12-18 11:30:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k30cl012456,il,2.0,64548.0,silver,black,ally,8100.0,6500.0,2014-12-18 10:00:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv1cw181825,oh,3.8,36048.0,black,gray,toyota financial services,15600.0,15100.0,2014-12-30 09:30:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7an1ce540261,fl,4.1,22991.0,blue,beige,expert auto group inc,14050.0,14700.0,2014-12-18 10:25:00+08:00
2012,Toyota,Tacoma,PreRunner,Double Cab,automatic,5tfjx4gn9cx014323,ga,3.0,28073.0,black,gray,world omni financial corporation,21400.0,19100.0,2014-12-30 13:00:00+08:00
2012,Toyota,Tundra,Limited,CrewMax Cab,automatic,5tfhy5f14cx264388,az,4.0,22304.0,silver,gray,desert toyota,34500.0,34000.0,2014-12-18 11:30:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du7c1501734,ga,2.9,53958.0,silver,gray,world omni financial corporation,14350.0,12400.0,2015-01-08 10:00:00+08:00
2012,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdkk3dc8cs194092,oh,1.9,35506.0,silver,gray,toyota financial services,17750.0,14500.0,2014-12-30 09:30:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7an6ce507711,mi,4.3,49074.0,silver,black,fox automotive group inc,12650.0,12800.0,2014-12-18 09:30:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7an4ce503835,tx,4.3,66010.0,blue,beige,bmw of arlington,11750.0,11300.0,2014-12-18 00:00:00+08:00
2012,Toyota,Venza,LE,Wagon,automatic,4t3za3bb0cu057917,fl,3.9,68525.0,gray,gray,jm lexus,14250.0,14300.0,2014-12-19 09:30:00+08:00
2012,Toyota,Tundra,Limited,CrewMax Cab,automatic,5tfhy5f11cx224818,mi,4.6,40240.0,black,black,stratford hyundai,32100.0,31500.0,2014-12-18 09:30:00+08:00
2012,Toyota,RAV4,Limited,SUV,automatic,2t3dk4dv6cw070398,nj,4.7,15204.0,beige,tan,lester glenn buick,22600.0,22900.0,2015-01-21 01:30:00+08:00
2012,Volkswagen,CC,Sport PZEV,Sedan,automatic,wvwmp7an9ce542009,nv,4.6,50982.0,gray,beige,findlay volkswagen,11150.0,13700.0,2014-12-19 11:45:00+08:00
2012,Toyota,Prius c,Two,Hatchback,automatic,jtdkdtb31c1500589,pr,4.0,30266.0,silver,gray,men car auto sales,12350.0,11500.0,2014-12-18 11:00:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k33cl044074,pr,3.8,46295.0,gray,black,d cars corp,8525.0,9100.0,2014-12-23 11:00:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k31cl022803,pr,3.4,10362.0,gray,black,toyota credit de puerto rico,10250.0,8500.0,2014-12-23 11:00:00+08:00
2012,Toyota,Tacoma,Base,Access Cab,manual,5tfux4en9cx014435,oh,4.5,38951.0,red,beige,toyota financial services,20400.0,19700.0,2014-12-30 09:30:00+08:00
2012,Toyota,Tundra,Limited,Double Cab,automatic,5tfby5f13cx259544,mi,3.4,46327.0,white,gray,stratford hyundai,29200.0,28500.0,2014-12-18 09:30:00+08:00
2012,Toyota,Tundra,Tundra,CrewMax Cab,automatic,5tfey5f1xcx116832,ga,4.9,74434.0,white,silver,world omni financial corporation,21100.0,21600.0,2014-12-18 10:00:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du1c1483702,oh,2.5,17073.0,red,gray,toyota financial services,16450.0,14300.0,2015-01-06 01:30:00+08:00
2012,Toyota,RAV4,Limited,SUV,automatic,2t3df4dv9cw217804,pa,4.6,32292.0,white,gray,adcock brothers inc,19400.0,19750.0,2014-12-23 09:00:00+08:00
2012,Toyota,Prius Plug-in,Base,Hatchback,automatic,jtdkn3dp2c3013905,mo,2.5,24466.0,white,gray,toyota financial services,19100.0,17000.0,2014-12-17 10:30:00+08:00
2012,Toyota,Tundra,Tundra,Double Cab,automatic,5tfru5f13cx026256,ga,2.4,67010.0,silver,gray,germain toyota of naples/germain scion of naples,14900.0,12700.0,2014-12-18 10:00:00+08:00
2012,Toyota,Tacoma,PreRunner V6,Double Cab,automatic,5tfju4gn5cx026638,pr,4.5,12672.0,black,gray,toyota credit de puerto rico,24900.0,24500.0,2014-12-18 11:00:00+08:00
2012,Toyota,Yaris,L,Hatchback,automatic,jtdktud37cd506031,ny,3.7,24297.0,gray,gray,j zap llc,9325.0,9550.0,2014-12-30 09:45:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dvxcw200257,oh,4.3,47718.0,blue,gray,toyota financial services,14300.0,15600.0,2014-12-23 09:30:00+08:00
2012,Volkswagen,Beetle,2.5L PZEV,Hatchback,automatic,3vwjp7at2cm611082,in,2.8,27883.0,white,black,santander consumer,11400.0,10200.0,2014-12-23 10:10:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3zf4dv1cw111403,sc,4.2,56301.0,brown,beige,primeritus remarketing / carolinas telco fc,13200.0,12000.0,2015-01-22 02:00:00+08:00
2012,Toyota,Tacoma,V6,Double Cab,automatic,3tmlu4en5cm090986,pa,3.1,13391.0,gray,gray,adcock brothers inc,27600.0,25600.0,2015-01-02 09:00:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv0cw192539,oh,4.7,40674.0,brown,tan,toyota financial services,14950.0,15400.0,2014-12-23 09:30:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv9cw207698,oh,3.8,32106.0,silver,gray,toyota financial services,15750.0,15300.0,2014-12-23 09:30:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7anxce542462,fl,3.7,37360.0,black,beige,expert auto group inc,13300.0,15000.0,2014-12-18 10:25:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du2c5432024,tn,2.5,40386.0,silver,gray,avis corporation,14400.0,12500.0,2015-01-21 02:30:00+08:00
2012,Toyota,Yaris,LE,Hatchback,automatic,jtdktud32cd531693,ne,2.0,49010.0,white,black,hertz/tra,9075.0,3300.0,2015-01-28 02:00:00+08:00
2012,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdka3dc8cs012961,in,3.0,83134.0,gray,gray,quality auto wholesale llc,14400.0,12500.0,2014-12-23 10:10:00+08:00
2012,Toyota,Yaris,LE,Hatchback,automatic,jtdktud31cd523214,ga,2.8,58902.0,silver,—,the hertz corporation,7850.0,7800.0,2015-01-06 01:30:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv9cw194256,pa,3.1,65841.0,white,gray,the hertz corporation,12550.0,12200.0,2014-12-19 09:00:00+08:00
2012,Volkswagen,Beetle,2.5L PZEV,Hatchback,automatic,3vwjp7at4cm613514,oh,4.3,20213.0,yellow,black,wells fargo dealer services,12000.0,11000.0,2014-12-23 12:00:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du1c5490142,ny,2.7,75357.0,gray,gray,j zap llc,11700.0,10300.0,2014-12-30 09:45:00+08:00
2012,Volkswagen,CC,R-Line,Sedan,manual,wvwnn7an1ce515588,fl,3.1,49648.0,black,black,tfp international inc,12650.0,11500.0,2015-01-15 02:30:00+08:00
2012,Toyota,RAV4,Limited,SUV,automatic,2t3dk4dv2cw081754,pa,4.1,19307.0,green,gray,wayne auto sales inc,21700.0,22250.0,2014-12-19 09:00:00+08:00
2012,Toyota,Highlander,Limited,SUV,automatic,5tddk3eh3cs112711,oh,4.2,45251.0,gray,black,toyota financial services,27200.0,27100.0,2014-12-30 09:30:00+08:00
2012,Toyota,Yaris,LE,Hatchback,manual,jtdktud32cd503764,pr,4.3,40048.0,red,black,reliable financial services inc,8100.0,7800.0,2014-12-18 11:00:00+08:00
2012,Volkswagen,Beetle,2.0T White Turbo Launch Edition PZEV,Hatchback,automatic,3vwva7at0cm609186,nv,4.8,23808.0,red,black,findlay volkswagen,13900.0,15000.0,2014-12-19 11:45:00+08:00
2012,Volkswagen,Beetle,2.5L PZEV,Hatchback,automatic,3vwjp7at1cm650746,fl,4.4,15801.0,brown,black,the collection,12350.0,12600.0,2014-12-18 09:15:00+08:00
2012,Toyota,Sienna,LE 8-Passenger,Minivan,automatic,5tdkk3dc6cs193247,pa,4.6,20921.0,gray,gray,kentland car co inc,18900.0,19600.0,2014-12-19 09:00:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k38cl036570,il,1.0,63134.0,black,black,santander consumer,7700.0,4900.0,2014-12-23 13:00:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7an5ce536830,fl,4.0,31084.0,gray,black,expert auto group inc,13600.0,13800.0,2014-12-18 10:25:00+08:00
2012,Toyota,Sienna,XLE 8-Passenger,Minivan,automatic,5tdyk3dc0cs271659,tx,2.8,82994.0,gray,tan,wheels exchange llc,22000.0,17200.0,2015-02-11 02:00:00+08:00
2012,Volkswagen,Beetle,2.5L,Hatchback,automatic,3vwjx7at5cm612193,tx,3.6,47535.0,white,black,supreme fcu,10500.0,11200.0,2015-01-28 02:20:00+08:00
2012,Toyota,RAV4,Limited,SUV,automatic,2t3yf4dv6cw135028,ga,5.0,9886.0,—,tan,world omni financial corporation,20300.0,20400.0,2014-12-18 10:00:00+08:00
2012,Volkswagen,CC,R-Line,Sedan,automatic,wvwmn7an8ce547174,fl,3.6,23994.0,gray,beige,expert auto group inc,12600.0,15000.0,2014-12-18 10:25:00+08:00
2012,Toyota,Sienna,SE 8-Passenger,Minivan,automatic,5tdxk3dc5cs198672,oh,3.2,36441.0,black,black,toyota financial services,21800.0,22100.0,2015-01-13 09:30:00+08:00
2012,Toyota,Prius c,Two,Hatchback,automatic,jtdkdtb32c1504179,tx,2.2,30674.0,white,gray,fdic leasing,12350.0,13800.0,2014-12-18 11:00:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7an1ce513383,ga,3.9,89303.0,black,—,wells fargo dealer services,10600.0,9400.0,2014-12-30 13:00:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv0cw215737,ga,2.7,48750.0,silver,gray,innovative auto llc,14250.0,10000.0,2015-01-08 02:00:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k34cl030393,pr,2.5,30262.0,green,black,aaa car rental inc,9325.0,8000.0,2014-12-18 11:00:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k35cl037367,nc,3.5,82632.0,white,black,dt credit corporation,6750.0,7000.0,2014-12-23 09:30:00+08:00
2012,Toyota,Prius v,Three,Wagon,automatic,jtdzn3eu2c3041626,oh,3.6,28159.0,silver,gray,toyota financial services,18350.0,17900.0,2015-01-27 01:30:00+08:00
2012,Volkswagen,CC,Lux Limited,Sedan,automatic,wvwhn7an3ce537539,tx,2.4,36497.0,black,black,vw credit,16100.0,13000.0,2014-12-18 11:00:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k34c1425749,pr,3.9,53116.0,black,black,toyota credit de puerto rico,8175.0,9200.0,2014-12-23 11:00:00+08:00
2012,Toyota,RAV4,Sport,SUV,automatic,jtmrf4dv8c5052289,pa,3.6,37688.0,gray,black,mi joe auto sales,17100.0,16800.0,2015-01-23 01:00:00+08:00
2012,Volkswagen,CC,R-Line,Sedan,automatic,wvwmn7an9ce509906,il,4.2,85716.0,black,black,capital honda,8950.0,10000.0,2014-12-18 10:00:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du2c5452547,ga,3.4,34490.0,red,gray,world omni financial corporation,15250.0,12300.0,2015-01-22 02:00:00+08:00
2012,Toyota,Highlander,Limited,SUV,automatic,5tddk3eh0cs093812,wi,1.9,57887.0,black,black,toyota financial services,25600.0,21100.0,2014-12-17 10:00:00+08:00
2012,Toyota,Prius v,Three,Wagon,automatic,jtdzn3euxc3038036,oh,3.8,42300.0,black,gray,toyota financial services,17150.0,16400.0,2014-12-23 09:30:00+08:00
2012,Toyota,Venza,LE,Wagon,automatic,4t3ba3bb1cu031666,ma,2.6,93110.0,black,gray,ge fleet services for itself/servicer,13300.0,12800.0,2014-12-23 09:30:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k38cl033166,pr,4.1,51044.0,white,black,oriental bank,8275.0,10100.0,2014-12-23 11:30:00+08:00
2012,Volkswagen,CC,Sport PZEV,Sedan,automatic,wvwmp7an4ce534593,in,3.8,40891.0,black,black,sam swope fiat,13200.0,13300.0,2014-12-18 10:10:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3duxc5429128,co,3.9,55989.0,silver,gray,the hertz corporation,13150.0,13100.0,2014-12-23 11:45:00+08:00
2012,Toyota,Tacoma,PreRunner V6,Double Cab,automatic,5tfju4gn4cx016652,pr,2.5,21474.0,beige,gray,oriental bank,24200.0,15000.0,2014-12-23 11:30:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv8cw220376,pa,4.3,26336.0,brown,beige,piazza acura of reading,16300.0,17900.0,2014-12-19 09:00:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,2t3bf4dv5cw195873,fl,1.9,55503.0,red,gray,the hertz corporation,13550.0,11200.0,2014-12-30 12:10:00+08:00
2012,Toyota,Prius,Three,Hatchback,automatic,jtdkn3du7c1555518,pa,4.2,10058.0,blue,gray,lia honda,16700.0,16500.0,2014-12-17 09:00:00+08:00
2012,Toyota,RAV4,Base,SUV,automatic,jtmzf4dv2c5047637,pr,4.2,26865.0,beige,black,oriental bank,15500.0,15000.0,2014-12-18 11:30:00+08:00
2012,Toyota,Highlander,Base,SUV,automatic,5tdza3eh3cs026355,pr,3.4,31056.0,gray,gray,scotiabank de puerto rico,20500.0,18000.0,2014-12-30 11:00:00+08:00
2012,Toyota,Prius v,Three,Wagon,automatic,jtdzn3eu4c3147186,wa,2.9,49180.0,black,black,toyota financial services,18100.0,15400.0,2014-12-23 15:05:00+08:00
2012,Toyota,Sienna,XLE 8-Passenger,Minivan,automatic,5tdyk3dc1cs227993,in,4.9,53574.0,black,gray,ari,22000.0,27400.0,2014-12-18 10:00:00+08:00
2012,Toyota,Prius v,Three,Wagon,automatic,jtdzn3eu6c3017815,oh,2.7,60441.0,black,gray,toyota financial services,14850.0,14700.0,2014-12-30 09:30:00+08:00
2012,Toyota,Prius Plug-in,Base,Hatchback,automatic,jtdkn3dp5c3005796,va,3.4,35380.0,gray,black,toyota of glen burnie,15900.0,16000.0,2015-03-05 01:05:00+08:00
2012,Toyota,Yaris,Fleet,Sedan,automatic,jtdbt4k37cl013247,pr,4.1,40799.0,gray,black,oriental bank,8800.0,9400.0,2014-12-23 11:30:00+08:00
2012,Toyota,RAV4,Limited,SUV,automatic,2t3df4dv6cw229814,pa,4.3,33678.0,silver,gray,fairfield toyota,19200.0,19500.0,2014-12-19 09:00:00+08:00
2012,Toyota,Prius c,Two,Hatchback,automatic,jtdkdtb32c1510502,pr,3.2,47171.0,blue,gray,reliable financial services inc,11700.0,10300.0,2015-01-08 11:00:00+08:00
2012,Volkswagen,CC,Sport,Sedan,automatic,wvwmn7an4ce502197,ga,4.7,94413.0,gray,black,young motors llc,10550.0,10800.0,2014-12-23 12:50:00+08:00
2012,Volkswagen,Jetta,SE,Sedan,automatic,3vwdx7aj7cm313333,tx,3.2,66840.0,black,tan,"vw credit, inc/pilot",8375.0,9600.0,2014-12-18 11:00:00+08:00
2012,Volkswagen,Jetta,SE,Sedan,automatic,3vwdx7aj8cm335177,fl,2.3,25545.0,white,black,vw credit,10300.0,10800.0,2014-12-17 09:30:00+08:00
2012,Volkswagen,Tiguan,SEL 4Motion,SUV,automatic,wvgbv7ax3cw094287,ny,4.1,12802.0,gray,black,danbury auto group inc,17000.0,18300.0,2014-12-31 09:30:00+08:00
2012,Volkswagen,Touareg,TDI Sport,SUV,automatic,wvgfk9bp2cd005194,fl,4.9,39782.0,white,beige,stadium toyota inc,30400.0,30400.0,2014-12-18 09:45:00+08:00
2012,Volkswagen,GTI,Autobahn PZEV,Hatchback,automatic,wvwfd7aj3cw329128,tx,4.1,15729.0,gray,black,"vw credit, inc/pilot",15750.0,14200.0,2014-12-18 11:00:00+08:00
2012,Volkswagen,Jetta,SE PZEV,Sedan,automatic,3vwdp7ajxcm462917,nv,4.4,39425.0,gold,black,findlay north volkswagen,9850.0,10700.0,2015-01-15 03:45:00+08:00
